ID,Standardize_smile,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2224793,CC1CCN(C(=O)c2ccc(NS(C)(=O)=O)cc2)CC1,0,1.9539862,-2.83155,-2.004564,-1.3311745,-4.836414,-3.925497,-6.9446883,-9.715569,-1.4063739,-7.8023663,15.727685,-3.3633604,1.9233768,-4.007909,-11.208708,-3.1418796,-4.6960464,1.2229052,-5.062697,-10.268914,-1.8645407,10.267407,-11.343158,5.6000323,3.5738058,-1.8389196,-2.6772313,-5.4221916,6.269133,2.18717,-2.5005612,4.1341186,14.516755,0.39456573,-8.912405,-4.109305,7.4330287,9.122731,-8.9446745,15.714914,5.7442603,-3.9970405,2.5431678,-0.55904686,-2.0510898,-7.679023,-10.35872,0.13855128,15.623897,9.799803,7.778444,3.4481983,-1.6384375,0.8036945,2.5403464,6.0200567,0.8650572,-3.6403084,3.0746386,-4.090072,-1.4046997,-4.4655466,2.52635,5.848219,-6.835643,-6.742048,-0.75906014,14.272646,-0.4801943,11.053563,-4.1780176,-2.7060487,5.2449856,-4.650437,-11.516783,-2.270801,2.8128033,0.29773393,1.4382213,-9.784141,13.924741,8.555163,6.6797047,-2.5971355,-16.912853,10.872377,0.13380009,19.01611,-5.4621267,-0.8031921,17.66805,0.36033788,-2.4753325,-9.649863,8.158523,-15.53008,4.987501,13.165284,-9.975912,-3.167904
11958505,CCN1CCN(c2cc(SC(C)C)nc(-c3ccc(OC)cc3)n2)CC1,0,2.4506376,-1.357023,-4.0333,-1.4170378,-9.378053,-6.668971,-10.238336,-9.287394,-4.3007174,-14.637202,18.618967,-13.189806,0.62910706,-3.9051757,-8.371347,-7.22384,-6.411762,7.5414777,-7.5096626,-7.4269543,-5.5387197,6.4818625,-5.791467,7.084964,2.9973495,-2.8229709,-3.7459254,-8.111595,8.734921,1.3960341,-1.2953929,10.309834,20.504044,1.2295591,-10.645407,-11.499023,11.75823,8.756797,-10.630271,15.054325,12.471662,-3.73307,1.5817018,-4.0691204,-1.694297,-14.556328,-11.615566,2.67178,20.751823,8.443178,16.777632,5.890104,-2.447149,-1.1285456,4.636199,6.3646665,-0.89110863,-8.525473,6.0522685,3.4609833,-3.2336333,-0.43365186,3.4382322,6.3602343,-3.9269338,-8.87341,-2.7068725,11.980105,-2.7247047,8.245981,-2.1157327,-8.363798,11.424781,-4.701098,-8.894367,-0.70303786,0.6805248,4.4801154,0.651866,-16.63176,14.646205,7.462706,4.170842,-8.651665,-25.395977,12.718247,1.5474343,25.68103,-3.428383,3.1038404,18.509073,4.527136,-0.99186957,-10.887293,10.254893,-21.26917,4.60272,15.244378,-10.45634,-4.885382
774975,COc1ccc2noc3c2c1C(=O)c1ccccc1-3,0,-0.1411565,4.8007374,-3.6645973,-5.0449367,-6.43875,-0.0425224,-8.41893,-8.985622,-5.305513,-8.859298,14.95503,-8.005378,-2.7656205,-5.238651,-5.971964,1.6646042,0.22547649,7.5633516,-1.9301957,-4.021098,-7.857148,4.274133,-6.440473,6.3837576,1.6405709,-3.7597413,-2.4390569,-4.5964136,2.9055805,1.1742979,0.8246677,7.522925,16.509298,2.7072783,-7.7499595,-10.76083,7.6425385,8.103467,-9.536158,10.863464,12.4799,-5.0719104,2.3534327,-6.5386558,-2.6012452,-10.80988,-6.860609,2.1471667,11.071666,8.644454,2.7662997,3.8352566,-3.689406,1.0014677,3.4660552,9.000391,-2.4880853,-4.5540032,2.5879002,1.3013182,-3.0805802,0.30475712,10.031023,2.3624828,3.3930736,-7.35898,0.74041814,13.9796915,-3.895433,10.115772,-0.42403007,-7.1560717,9.805,-1.6978586,-8.460068,-0.1705769,3.479791,7.4945,-0.23432274,-12.035793,9.492164,7.3357406,6.226671,-7.0046477,-15.705959,10.154707,1.2181625,19.292147,1.0688133,1.9944646,11.199691,6.4669895,-2.7178044,-7.949066,11.463199,-17.3018,1.8389802,15.122355,-6.6409454,-5.1706643
1297050,COc1ccc(N(CC(=O)Nc2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)cc1OC,0,2.6561332,1.9417709,-6.0634875,1.3871603,-2.6632051,-5.8617606,-13.519942,-14.614119,-7.305585,-15.477643,17.466583,-8.081046,3.6881309,-5.4632998,-13.50956,-1.4771936,-4.5650845,6.888133,-2.3279905,-9.186021,-6.805195,8.388232,-10.239936,13.069472,2.2787843,-7.6761665,-6.7251787,0.6470374,1.9025102,4.2031307,3.2699466,12.497727,20.33087,5.0029054,-13.970843,-14.342172,11.795064,12.832851,-8.231088,21.469704,8.453424,-10.684166,4.8166113,0.923395,0.22933914,-8.947722,-14.805811,3.7905204,19.95267,10.668776,11.187991,4.7460284,-3.810736,-1.9818591,5.100398,13.238315,-1.3213148,-0.72380584,1.1870569,2.8336296,-4.540347,-2.849112,9.694427,2.7719111,-5.1059504,-4.5135794,-1.3968303,23.661802,-6.8572097,16.013939,-5.6399364,-10.063291,13.996948,-6.239475,-16.661448,-0.026934281,5.629481,7.7221217,5.9456105,-16.299536,11.75849,13.712073,10.667995,-9.514791,-18.236814,11.685654,2.506796,30.941381,-5.0395393,-7.512271,26.966219,2.0839539,-2.0801275,-16.316214,12.297605,-26.429628,2.8636215,23.259884,-13.263212,-3.0514104
1309387,O=C(CCSc1ccccc1)Nc1ccccc1C(=O)N1CCCC1,0,0.078510046,-1.6144722,-2.1958296,-1.1940895,-7.415452,-7.558585,-8.18055,-8.822335,-5.574853,-11.108937,17.695108,-4.3504767,5.806532,-4.2241616,-11.850377,-6.5754123,-2.6200078,3.0711172,-4.2937045,-11.958601,-4.3109255,11.626258,-13.031837,8.242594,2.3331833,-5.586367,-4.1332846,-6.013029,2.4340584,-0.84607947,-0.46809015,15.60252,14.335504,-1.3179117,-8.510388,-10.589338,13.683519,12.8496,-9.922325,15.83764,9.14099,-9.281401,4.246678,-3.0113635,-2.1302683,-10.2072315,-15.522652,2.1962674,18.993015,9.761998,10.479085,8.9390335,1.3542191,1.069393,4.2612424,7.876326,-2.9418325,-4.8596783,9.182898,-2.058554,-5.626048,-3.2220883,4.8247433,3.9363914,-2.6247654,-6.0130405,-0.050593294,17.36932,-2.958786,12.270726,-3.4764419,-8.022819,8.860824,-2.7638543,-14.131379,-3.9125497,0.72612685,1.2645268,-0.6948155,-14.874566,13.371488,7.8407364,4.694377,-5.2409754,-24.84351,15.351882,2.7588155,26.435635,-1.2534617,1.9764649,17.528072,4.233405,-1.9727632,-15.664906,4.9754963,-24.210575,5.7196307,16.10206,-9.046981,-2.9122622
3951213,CCN(C(=O)COC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1Cl)C1CCS(=O)(=O)C1,0,4.0553765,-1.7438692,2.0455062,-6.708991,-8.304806,-7.2757335,-15.790629,-12.15723,-3.962934,-18.56042,20.790928,-8.9939375,4.0036035,-1.9171342,-18.177456,-0.14022398,-5.29887,1.6030586,-7.055562,-16.715225,-10.688345,16.645973,-11.20617,14.39289,3.8570528,-2.5118797,-3.634872,-10.375083,6.9248095,-4.276347,-4.5080695,7.7054048,23.590397,6.8705273,-11.254856,-5.5027256,17.30458,14.33585,-14.808147,17.651316,3.4990087,-6.5449157,7.8429303,-5.706874,1.6036693,-8.844121,-15.758352,1.8230977,30.00948,15.3026085,17.155117,0.92133105,1.3507942,7.4504533,0.7051922,9.456272,-0.14136463,-3.7049513,1.8652736,-4.608683,-2.769668,-2.9669578,1.4668658,2.1980402,-15.3693075,-3.8708735,5.499189,21.169403,3.5455685,15.225946,-2.4441853,-4.751678,7.8939257,-4.623804,-22.311474,-3.6090536,0.32924634,0.10075773,-2.7196732,-13.576468,14.160543,14.387422,5.450974,-9.178264,-26.957096,15.419806,2.2820735,31.402775,-12.93899,-3.0107348,33.817802,4.0771484,-5.4533725,-12.820815,9.52738,-30.102497,7.733854,19.968464,-19.77995,-6.3466406
4287298,Cc1nn(Cc2cccc(C(=O)NC34CC5CC(CC(C5)C3)C4)c2)c(C)c1Br,0,-5.064552,-2.6475432,-0.6209099,-6.8707557,-5.4380007,-13.426516,-9.65432,-9.082161,-5.242855,-13.080438,15.859947,-10.881237,-6.3317604,-4.8636823,-12.447555,-6.089623,-4.37474,5.5066895,-5.255265,-14.117158,-11.3364105,17.979103,-14.861523,4.7065763,4.178083,0.4589379,-0.7566821,-11.849967,11.213797,-3.9042087,-7.2465873,4.0958767,15.434518,8.456842,-12.226556,-6.7100945,12.423943,12.102818,-11.628565,17.086073,10.96323,-5.0401096,1.158615,-6.7242675,-2.5855446,-12.967367,-20.34627,3.7329996,23.019665,17.0137,15.492525,3.0232747,-1.8823686,-0.55205363,-0.56528294,9.635247,-0.044057854,-1.5228696,3.7036514,-3.842019,-6.5913596,-4.7076626,5.2861767,4.14813,-9.660848,-11.70152,-2.188795,22.136978,0.99675417,12.965765,-8.52831,-8.413244,11.559742,-6.539592,-6.3197627,-6.826762,3.908008,5.7697515,-3.3186102,-12.013997,9.567758,8.824662,1.3416002,-2.778515,-24.224112,19.534195,-2.5556624,20.73444,-10.692564,4.240042,21.565159,3.4150133,-8.764742,-17.440496,9.66215,-25.624783,0.58167124,8.607551,-12.479633,2.6651497
6479088,COc1ccc(C(=O)C=Cc2ccc(O)cc2)c(O)c1CC=C(C)CCC=C(C)C,0,-1.564959,0.7103262,-9.357435,-2.920153,-12.284127,-8.632098,-7.817619,-16.187904,-6.315187,-14.154696,12.312603,-11.677418,8.041807,-5.424693,-12.364754,-3.781456,4.599212,9.185861,1.0495986,-6.5427217,-13.908925,11.953217,-6.658878,9.4297,12.679933,-12.462368,-1.8455973,-2.871451,3.5819325,-2.3451586,0.924778,16.29062,20.209858,-1.3177598,-17.394487,-15.545546,6.099126,14.287292,-14.183678,15.512079,8.7975025,-7.542265,4.71323,4.0742025,1.2038097,-10.915466,-19.035112,12.336683,18.184898,15.010272,7.8452516,4.797892,-2.025203,1.3303142,-1.9689381,9.776443,-13.21228,1.9236827,13.963348,-4.657477,-13.732638,0.7206555,17.453863,-2.009873,-7.6237288,-17.40846,-0.09581497,32.956593,-6.4279876,7.698938,-5.4457703,-13.286174,27.001156,-9.722298,-11.627354,1.2034789,-5.3570294,11.079626,1.8418331,-4.0291877,8.199269,9.739156,4.536315,-10.2820015,-19.328295,9.019004,4.498325,29.227066,3.4067962,-2.1106038,23.587915,-0.85268235,6.6635695,-19.844854,19.57414,-28.18641,-0.39078343,23.137472,-18.901768,-6.1655264
3240409,COc1ccccc1N1CCN(C(=O)c2cc(-c3cccs3)on2)CC1,0,0.5161662,-0.9644918,-1.3067695,-4.186323,-8.769757,-1.1222769,-9.640405,-12.236156,-6.8388824,-13.628888,22.269823,-8.286303,-0.6299681,-1.697599,-11.853534,-5.790423,-4.157507,6.2632756,-6.474199,-10.298397,-9.356468,9.707942,-11.268128,4.6951494,2.8213396,-1.5557451,-2.3279493,-8.419909,7.379096,1.8426237,-4.822069,9.768964,20.495369,0.14406735,-6.288716,-11.891462,10.115007,10.413561,-12.588582,14.215578,13.3947315,-10.120993,5.4504843,-6.969879,0.918148,-12.751477,-10.2050705,0.5908537,18.714678,11.757066,10.845339,5.9785094,-3.2481883,1.8648131,4.697467,9.288754,-2.24949,-4.667641,7.713246,2.960793,-6.8222575,-1.4143305,7.3705125,5.2076783,-1.3119903,-8.059143,-1.58902,17.439894,-0.28969324,11.643518,-2.9382393,-7.695766,8.428155,-1.4906867,-12.137526,-2.305516,2.3148603,5.9893723,-0.703392,-14.10431,15.389849,8.097328,7.9869566,-9.118189,-25.23406,17.283031,2.287,24.765205,-2.4890425,3.105923,18.212944,4.6223297,-4.610563,-9.385102,9.9336605,-23.690777,3.443863,15.930117,-6.979245,-3.9105725
9551998,Cc1ccc(-n2c(-c3ccc(Br)cc3)c[n+]3c2CCc2ccc4cccnc4c2-3)cc1,0,-5.497248,5.107875,-11.776086,-3.4740143,-12.786359,-1.9276544,-9.157095,-7.447351,-8.806451,-16.015516,21.00868,-9.802473,1.017435,-7.0131955,-7.786811,0.89996076,-1.5254952,11.810623,-6.904732,-8.802757,-13.507735,9.990553,-15.35859,6.2297974,5.3632894,-4.639713,-3.4081762,-8.17299,4.2849717,4.718963,-3.4816577,16.712858,23.544903,7.194255,-8.702938,-14.855393,10.01101,9.386753,-9.212445,15.496189,16.490854,-14.919682,0.33471292,-12.907825,-2.5350006,-19.786562,-12.395503,1.2162796,18.9403,13.311347,11.472208,6.8761873,-8.394535,-0.87224984,10.345922,16.259241,4.3382406,-7.7567124,8.235735,4.205419,-5.5243177,-0.68737614,13.397021,6.1082644,1.5793846,-8.2167015,-1.9097884,21.763458,-3.5486789,16.486547,-0.07110294,-11.147072,6.521723,-0.021403506,-12.700191,-3.0414228,6.45757,9.699155,6.470617,-21.178167,23.233774,10.109113,11.056829,-7.032219,-25.157299,16.241352,7.1314893,32.52408,0.24946862,2.7584357,17.09015,9.931691,-6.502384,-17.924345,13.088368,-33.74168,0.12072795,21.932646,-7.1289525,-6.000713
8189723,Cc1ccc(S(=O)(=O)Nc2ccc(-n3cnnn3)cc2)cc1,0,-0.51678836,0.6806855,-4.56683,-1.0532416,-5.483521,-4.8485146,-8.513828,-8.0952,-4.229478,-8.865847,18.081337,-6.6985683,0.22145471,-5.9642143,-6.6144223,-0.4438476,-4.6492167,5.8679624,-6.8382816,-6.6853833,-5.18676,7.929326,-9.800365,8.303299,-0.68178254,-2.6973999,-3.5871837,-2.7007275,-1.2744803,1.4571707,-0.6292459,5.324383,13.726508,4.6244445,-7.746623,-9.79786,9.198414,6.0929136,-8.494588,17.462772,11.066659,-8.5341215,1.4699286,-2.451801,-2.9305644,-13.018476,-10.946322,0.35676777,14.322587,5.236807,4.635613,5.3555126,-5.028261,-3.9086225,6.2499657,9.286436,1.7954378,-5.9167833,6.496831,-1.8512609,2.0441024,-2.7607412,5.2862563,2.8797145,0.73237205,-3.4523232,-3.6918464,18.823528,-0.038407892,15.160174,-0.71433735,-11.913063,5.7157793,-2.3709037,-12.19954,-3.3839078,4.283337,6.8841805,4.5977,-14.948966,17.970661,8.311469,8.276735,-6.188538,-16.941278,11.440166,4.785872,24.22478,-0.098276705,0.5449512,15.2151,0.97903323,-5.4602137,-10.247758,6.6480713,-19.81962,0.73447245,15.315435,-6.8833065,-3.2198071
885889,O=C(CCCc1ccccc1)Nc1cccc([N+](=O)[O-])c1,0,0.81456685,2.9333403,-4.4744477,2.2885733,-2.714083,-6.2732544,-8.496611,-5.815307,-5.7565584,-11.128545,15.557004,-6.332076,3.8619998,-3.390086,-9.605351,-0.27955246,1.2671169,3.0943422,-0.7626357,-10.098702,-6.021105,6.9268527,-10.999392,7.9569244,-1.7591896,-5.242271,-4.5843763,-3.1535661,-1.213918,-1.1000357,2.10065,14.839438,13.03485,0.98168105,-9.226404,-10.837821,12.316446,11.701523,-6.2205863,14.228697,6.7466846,-12.815541,4.5509086,-0.6025382,-0.7518593,-7.303666,-13.487438,0.69676054,13.9076185,7.3756647,6.889792,5.2396617,-1.910506,-0.9031056,2.5607083,9.803967,-3.8210292,-1.1789725,8.009491,1.6215903,-5.648952,-4.751142,8.428537,1.1793519,-0.045745917,-4.5257754,-1.9823893,15.109156,-4.557952,13.316094,-3.4948435,-10.448934,9.737679,-1.7564102,-13.519067,-3.2711093,2.3001637,3.73583,3.3806474,-14.655804,9.853101,6.2518177,3.9765399,-5.745097,-14.0476465,12.074799,5.1477346,24.058113,0.40151417,-1.4492627,14.519774,5.930911,-3.3057773,-15.791142,3.214505,-21.019495,2.4295754,16.074062,-7.8993573,-1.6677184
4353065,O=C(Cc1ccc(Cl)cc1)c1c[nH]c(C(=O)NCCCn2ccnc2)c1,0,1.9009212,1.6459419,-4.1050386,0.7282443,-11.571129,-7.5492744,-10.512047,-9.458164,-5.8308034,-12.392665,15.728809,-4.6736755,5.119046,-3.401409,-13.361919,-6.5761023,-3.2858164,4.8163924,-2.113631,-9.341892,-5.290271,12.09481,-11.922409,13.134707,1.3811147,-4.129876,-5.8380384,-5.563833,0.82548964,-3.8568203,2.9390242,14.837462,16.986074,3.2299216,-11.384367,-14.441706,16.830343,10.711665,-6.6725006,16.457355,5.728027,-13.968545,3.954071,-4.241405,-1.8987865,-10.4867935,-19.108366,3.0727284,16.582182,8.926352,9.030174,9.6003065,-0.63134426,-1.2375325,4.403467,6.9633827,-4.3704305,-2.8675117,10.112893,-4.6353507,-6.5165668,-2.4409342,6.360333,3.0645761,0.07047173,-8.802362,-1.4346826,17.496761,-1.4027388,12.663528,-2.5225637,-15.690355,5.507173,-2.1698048,-10.880389,-7.182137,2.5486803,6.0750914,-0.75766826,-15.312785,11.960563,7.566738,4.2877636,-10.170437,-23.431993,13.738434,3.924294,31.442863,0.7738588,0.67672294,17.232916,4.8760967,-3.4282894,-15.346636,7.7932487,-24.8248,2.877125,16.853191,-13.057674,-2.0616734
2825094,COc1cc2c(cc1OC)C(c1cc(OC)c(OC)c(OC)c1)NCC2,0,1.7928466,6.628803,-0.95530367,-8.918016,-9.707629,-2.214051,-13.7957325,-17.46814,-8.223813,-8.492585,12.86501,-10.782172,-3.6451814,-4.49649,-11.188256,-2.8382235,-3.4142709,10.763721,0.7689611,-2.7791283,-12.698234,4.95725,-5.939795,6.910082,5.06264,-1.5271083,-3.6708086,1.3030419,10.973374,7.7913723,0.23714265,12.343814,21.038328,2.1529448,-11.146656,-12.637105,8.016019,11.423938,-9.574155,14.394168,17.399553,-3.624793,5.7565765,-1.9478309,2.3962777,-11.227565,-8.303593,8.50528,16.98604,17.593378,18.553576,5.240608,-6.16966,0.406559,6.952561,11.500313,1.1821067,-7.7817826,0.042642698,5.449774,-9.079053,1.5848682,12.368631,5.414796,-4.142882,-14.090311,-2.3101895,21.103666,-3.6663804,9.43463,-0.7900788,-8.270197,15.158852,-4.37403,-8.950549,1.5696547,0.7292139,9.342837,1.0695107,-15.399347,2.574281,17.488098,10.662085,-11.380382,-26.289427,12.564744,0.32002863,27.879257,-3.979537,-2.162566,17.940578,2.0080929,-3.2822978,-9.817974,20.471767,-18.458635,2.8691232,22.124077,-11.471577,-1.595845
16682430,Cc1ccc(NC(=O)C[n+]2cc(-c3ccc(C)cc3)n3c2CCC3)cc1,0,-3.5306642,2.6248999,-7.6854095,-0.27706024,-7.747905,-3.0850697,-8.41936,-6.551967,-7.957546,-10.868083,15.996749,-5.864681,4.013899,-3.1374116,-9.311963,-4.036786,-1.4385318,6.9681473,-7.2489476,-8.789102,-7.42589,11.280255,-15.068074,8.359275,6.839675,-4.5109386,-5.54626,-7.232587,4.0383782,1.6072726,-1.2458036,13.926724,18.92038,4.954917,-6.7125125,-10.909365,9.042331,8.662277,-6.276302,13.428926,8.735897,-10.918362,2.231919,-7.9702067,-2.8581593,-15.04019,-14.690687,1.866261,18.120384,12.410826,12.084172,8.522625,-6.0086536,-0.1483977,7.7669206,11.377376,2.974896,-3.0904276,6.2188406,2.3440263,-7.6663876,-0.17515723,10.208906,5.7015767,-2.1927452,-7.0669827,-0.28646398,16.5906,-4.4494257,11.649069,-1.5169649,-10.53967,6.339276,-4.337508,-11.041373,-0.47578794,4.9672623,4.8026257,6.597459,-14.913243,16.881205,7.227498,7.022833,-5.4660716,-19.954203,13.331527,6.016081,25.401499,-0.6589378,0.99588174,17.260717,5.5769877,-1.6247395,-15.666288,13.723164,-27.507044,2.472079,16.307428,-7.453182,-3.4617646
5767382,N#CC(=Cc1ccncc1)c1nc2ccccc2s1,0,1.7976134,1.7062775,-6.9897304,-3.272734,-3.9356127,-3.4366348,-1.5893093,-6.994496,-6.8287983,-12.447271,15.641679,-8.643464,1.8635559,-1.4302027,-4.971865,-3.7760985,-2.7554438,5.996947,-6.1557794,-4.5180345,-4.8770757,2.7316883,-6.6553125,0.35553157,2.2108736,-2.8672836,-0.59197867,-3.868207,-0.51436806,6.3234296,-0.11961308,8.078153,13.093706,3.657537,-3.4607048,-10.854074,11.032533,5.6096272,-8.530334,7.9926243,11.66872,-13.60855,0.2531606,-7.166681,1.7225487,-10.876741,-8.114637,3.2802172,10.855051,5.459649,4.251345,3.2848706,-1.1055236,-0.70751894,8.561773,5.9582906,-3.6578102,-3.8776839,8.0602,-1.0792242,-6.058821,-2.2305403,7.4255586,-1.7094933,2.2506194,-7.412217,-2.43618,14.417251,-0.3486725,12.404628,4.069659,-8.140649,8.426885,-0.83016473,-8.742343,-6.0543447,0.8223829,5.2146297,1.1779106,-6.5008583,11.99011,3.8752108,4.393596,-6.687981,-15.373994,9.546991,1.1071796,21.817373,1.439267,-0.43875474,11.334178,-0.44765285,-4.227255,-12.085038,6.526128,-20.869455,1.3717899,14.385853,-4.2970085,-2.592936
659469,CCOC(=O)c1c(C)n(COCCO)c2ccc(O)cc12,0,2.7264922,1.9279623,-1.8088796,-3.9075358,-5.01364,-6.8711324,-6.8716593,-9.155055,-2.6584175,-10.672048,11.579724,-6.3917413,6.427069,-3.164353,-10.722359,-2.3736978,0.51368546,6.6581745,-1.7965608,-5.9066753,-6.7406425,8.282726,-5.700771,9.474453,4.314882,-1.9068873,-2.8767235,-2.6466408,2.6447132,-0.66673034,4.497951,12.204557,12.6169195,3.3489375,-12.378965,-10.333445,11.700763,7.7776656,-10.162537,11.409389,4.9652324,-5.095369,6.417639,-1.5905814,-1.8866658,-5.893223,-12.697331,5.5996976,16.95078,10.699217,10.277142,8.21056,0.52873003,0.19774885,1.182743,5.578537,-4.066407,0.15204725,5.055377,0.28710097,-6.2722783,0.28375733,7.0342093,2.2798476,-4.495314,-5.233151,2.2678347,11.853919,-2.4169664,6.1514387,-4.973807,-11.891597,12.67624,-7.691789,-8.257753,-0.11098917,2.7251227,6.3204503,2.6070588,-6.977927,5.9648085,6.608523,-0.31360346,-6.7468066,-20.473951,10.413357,4.409362,24.647875,0.3436303,-0.2774857,13.491636,8.500198,-0.18033513,-12.945607,11.385583,-15.115059,-1.0128981,14.238392,-12.447585,-5.8432636
2579470,CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2cccc(Br)c2)c1,0,0.18276232,0.3474099,-2.908176,-0.9388794,-5.551674,-4.1459475,-7.524927,-6.434306,-4.83825,-10.4917965,14.510823,-3.6985545,2.6786194,-6.105649,-8.220848,-0.030779555,-3.1075377,4.4959526,-4.1235695,-6.607537,-4.8422437,8.569898,-10.8436775,8.654113,0.56578714,-6.690423,-2.384771,-2.8216178,2.2719805,2.4178731,1.5123464,8.413928,15.144156,6.1781487,-8.942417,-7.926673,10.421642,9.198638,-8.9533205,17.131887,6.6961966,-10.104228,0.85371196,-2.5688198,-0.7794905,-9.304608,-11.612697,-0.4004308,11.286935,9.349302,3.2929702,5.941035,-3.8055112,-2.3391309,6.4391274,9.625919,1.0144825,-3.7179651,2.2761717,-3.7112892,-2.388806,-2.9321625,5.3151608,3.5290296,-1.0230126,-5.489735,-1.7599356,18.592678,-1.7428854,14.7109995,-6.000201,-7.176321,5.822771,-1.8554825,-12.470319,-3.793601,3.1572466,5.019472,3.1011667,-12.589098,14.45416,10.054718,9.6178875,-4.1699567,-15.180207,9.515127,3.2455091,24.715662,-3.5630622,-1.560274,16.262173,2.743492,-3.8530507,-11.076173,7.4323497,-20.649893,1.3371767,17.816769,-7.498202,-3.96108
2214458,COc1c(C)cc(Br)cc1C(=O)Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1,0,-0.6911548,-1.4833908,-4.6098847,-5.7285366,-10.380667,-7.382532,-12.139073,-13.569962,-8.23042,-15.950034,22.106306,-6.696338,3.405254,-5.6873155,-13.696884,-5.861749,-4.3464975,8.923856,-6.2061286,-12.576526,-8.703015,11.321991,-14.758562,10.508884,5.0338097,-5.758586,-2.681154,-7.8258424,7.611455,4.211254,-3.5136127,16.708904,22.315409,2.5111198,-10.630297,-13.538903,13.788893,13.511991,-13.712142,20.858204,14.5183735,-12.971418,6.024918,-4.71708,-0.63262635,-15.594031,-15.495559,-0.9165976,23.76333,16.958706,13.580334,8.94624,-1.5238307,0.66856116,7.679347,12.608683,-1.9576486,-6.1799364,9.736556,-0.6005068,-8.804872,-1.1517748,12.499942,8.254877,-2.997898,-9.735765,-2.5551062,25.526413,-3.3002753,17.614319,-6.2695203,-11.292492,10.621686,-4.498092,-16.234524,-3.9819736,0.9829374,7.918465,1.4161485,-18.418098,18.410423,15.072402,11.684077,-7.636355,-31.641623,20.50999,3.6900263,35.46303,-4.8874073,0.51656824,21.568832,6.7786217,-6.0224643,-14.536165,11.694997,-32.015804,4.700254,23.632395,-10.731664,-3.7548466
2219800,Cc1ccc(SCC(=O)N(Cc2nc(-c3ccccc3)no2)C(C)C)cc1,0,2.6501238,-0.5407066,-3.44612,1.202419,-4.97401,-5.817284,-9.4318285,-9.36766,-10.286997,-14.547737,16.525856,-14.4753895,5.7646337,-5.7910786,-9.875855,-3.5274467,-3.565186,9.341191,-5.3466887,-8.764254,-5.2579474,8.692763,-7.911746,9.76169,0.9874329,-9.984288,-8.062246,-11.563214,3.8737655,-1.3555307,0.8109512,10.631584,18.766205,3.8649328,-10.529183,-19.063766,14.354347,11.480837,-10.150905,15.760434,10.620614,-4.1480827,2.8848052,-3.794641,-4.46066,-12.922363,-17.658955,5.072586,16.186861,8.437302,8.984134,7.377818,-0.04320982,-1.136515,5.656004,10.070031,-4.0013127,-6.441268,4.4925413,5.9567666,-3.691997,-0.009893723,6.4468374,-0.30488247,1.0068723,-4.46412,-2.9626398,15.955169,-3.5157142,10.922593,0.39288533,-11.835178,10.257702,-2.1882493,-10.543829,-1.757395,4.5883536,6.5455737,-1.398112,-16.416552,14.823067,5.6398935,3.6467097,-8.735972,-21.048832,13.804531,4.286496,29.693333,0.9110415,0.6740885,21.210274,5.1217866,2.02417,-15.103744,10.773105,-24.744455,1.9259394,18.118355,-12.846819,-2.8088984
6866920,O=C(Cc1cc(=O)[nH][nH]1)NN=Cc1cccc(Cl)c1Cl,0,2.959884,3.1893806,-4.77711,0.74138725,-6.989765,-5.956697,-6.6472607,-4.7211714,-2.7696695,-10.236893,9.260341,-8.451089,-1.0426722,-4.9343266,-4.0105195,-1.6119465,-4.2538705,4.8995,1.7425072,-5.9522734,-6.8033867,9.496231,-5.4572964,5.8977404,4.811332,-4.6060333,1.5666498,-2.4522738,-2.2188058,-2.7499669,1.6906601,9.359105,14.624405,7.826405,-5.326774,-6.515198,10.858696,10.114049,-6.280391,11.441543,0.76737326,-11.063261,0.033644587,-5.983383,1.1810311,-9.060311,-13.892945,5.3575554,13.618645,7.161883,2.9782615,6.2972174,2.705699,0.14417818,1.6521012,6.438033,-3.197784,-0.7857148,6.3421993,-3.8891692,-6.174465,1.1612091,7.7040973,-1.8623725,0.2805008,-4.1725445,-0.5954188,16.730068,0.3498798,9.463509,-2.1694098,-7.5483904,6.4101543,0.3670229,-9.023777,-3.990788,2.4795074,7.81301,5.7457623,-15.439264,6.9843545,9.403095,-0.44566104,-6.9506354,-14.814945,8.564883,-0.4760305,19.60637,2.056621,-3.1872857,15.5969925,2.5470772,-3.326075,-10.667443,7.611542,-19.427572,2.1858494,14.93906,-11.458383,-0.047402143
